Company Name,Machine Name,Category,Production Capacity (pcs/hr),Dough Min (g),Dough Max (g),Products,Key Features / Notes
Lynx Mixers,LYNX 200,Spiral Mixer with Hydraulic Lifter,2500,,200000,plum cake,| Self-emptying spiral mixer line | Dough capacity: 200 kg | 2 speeds on spiral tool | Bowl inversion in 1st speed | Bowl Jog push-button | Electromechanical or electric control panel | Transparent PMMA or stainless steel bowl cover | Discharge height 1400 mm or 1900 mm | Optional intermediate heights | LYNX for dough > 550% hydration | LYNX-R for stiffer dough > 450% hydration | Suitable for 10|12 hrs/day
Lynx Mixers,LYNX 200,Spiral Mixer with Hydraulic Lifter,2500,,200000,puff pastry,| Self-emptying spiral mixer line | Dough capacity: 200 kg | 2 speeds on spiral tool | Bowl inversion in 1st speed | Bowl Jog push-button | Electromechanical or electric control panel | Transparent PMMA or stainless steel bowl cover | Discharge height 1400 mm or 1900 mm | Optional intermediate heights | LYNX for dough > 550% hydration | LYNX-R for stiffer dough > 450% hydration | Suitable for 10|12 hrs/day
Lynx Mixers,LYNX 200,Spiral Mixer with Hydraulic Lifter,2500,,200000,rainbow muffin,| Self-emptying spiral mixer line | Dough capacity: 200 kg | 2 speeds on spiral tool | Bowl inversion in 1st speed | Bowl Jog push-button | Electromechanical or electric control panel | Transparent PMMA or stainless steel bowl cover | Discharge height 1400 mm or 1900 mm | Optional intermediate heights | LYNX for dough > 550% hydration | LYNX-R for stiffer dough > 450% hydration | Suitable for 10|12 hrs/day
Lynx Mixers,LYNX 200,Spiral Mixer with Hydraulic Lifter,2500,,200000,rotary cookie,| Self-emptying spiral mixer line | Dough capacity: 200 kg | 2 speeds on spiral tool | Bowl inversion in 1st speed | Bowl Jog push-button | Electromechanical or electric control panel | Transparent PMMA or stainless steel bowl cover | Discharge height 1400 mm or 1900 mm | Optional intermediate heights | LYNX for dough > 550% hydration | LYNX-R for stiffer dough > 450% hydration | Suitable for 10|12 hrs/day
Lynx Mixers,LYNX 200,Spiral Mixer with Hydraulic Lifter,2500,,200000,rusk,| Self-emptying spiral mixer line | Dough capacity: 200 kg | 2 speeds on spiral tool | Bowl inversion in 1st speed | Bowl Jog push-button | Electromechanical or electric control panel | Transparent PMMA or stainless steel bowl cover | Discharge height 1400 mm or 1900 mm | Optional intermediate heights | LYNX for dough > 550% hydration | LYNX-R for stiffer dough > 450% hydration | Suitable for 10|12 hrs/day
Lynx Mixers,LYNX 200,Spiral Mixer with Hydraulic Lifter,2500,,200000,shortbread cookie,| Self-emptying spiral mixer line | Dough capacity: 200 kg | 2 speeds on spiral tool | Bowl inversion in 1st speed | Bowl Jog push-button | Electromechanical or electric control panel | Transparent PMMA or stainless steel bowl cover | Discharge height 1400 mm or 1900 mm | Optional intermediate heights | LYNX for dough > 550% hydration | LYNX-R for stiffer dough > 450% hydration | Suitable for 10|12 hrs/day
Lynx Mixers,LYNX 200,Spiral Mixer with Hydraulic Lifter,2500,,200000,slice cake,| Self-emptying spiral mixer line | Dough capacity: 200 kg | 2 speeds on spiral tool | Bowl inversion in 1st speed | Bowl Jog push-button | Electromechanical or electric control panel | Transparent PMMA or stainless steel bowl cover | Discharge height 1400 mm or 1900 mm | Optional intermediate heights | LYNX for dough > 550% hydration | LYNX-R for stiffer dough > 450% hydration | Suitable for 10|12 hrs/day
Lynx Mixers,LYNX 200,Spiral Mixer with Hydraulic Lifter,2500,,200000,sour dough,| Self-emptying spiral mixer line | Dough capacity: 200 kg | 2 speeds on spiral tool | Bowl inversion in 1st speed | Bowl Jog push-button | Electromechanical or electric control panel | Transparent PMMA or stainless steel bowl cover | Discharge height 1400 mm or 1900 mm | Optional intermediate heights | LYNX for dough > 550% hydration | LYNX-R for stiffer dough > 450% hydration | Suitable for 10|12 hrs/day
Lynx Mixers,LYNX 200,Spiral Mixer with Hydraulic Lifter,2500,,200000,sourdough bread,| Self-emptying spiral mixer line | Dough capacity: 200 kg | 2 speeds on spiral tool | Bowl inversion in 1st speed | Bowl Jog push-button | Electromechanical or electric control panel | Transparent PMMA or stainless steel bowl cover | Discharge height 1400 mm or 1900 mm | Optional intermediate heights | LYNX for dough > 550% hydration | LYNX-R for stiffer dough > 450% hydration | Suitable for 10|12 hrs/day
Lynx Mixers,LYNX 200,Spiral Mixer with Hydraulic Lifter,2500,,200000,sponge cake,| Self-emptying spiral mixer line | Dough capacity: 200 kg | 2 speeds on spiral tool | Bowl inversion in 1st speed | Bowl Jog push-button | Electromechanical or electric control panel | Transparent PMMA or stainless steel bowl cover | Discharge height 1400 mm or 1900 mm | Optional intermediate heights | LYNX for dough > 550% hydration | LYNX-R for stiffer dough > 450% hydration | Suitable for 10|12 hrs/day
Lynx Mixers,LYNX 200,Spiral Mixer with Hydraulic Lifter,2500,,200000,sponge sheet,| Self-emptying spiral mixer line | Dough capacity: 200 kg | 2 speeds on spiral tool | Bowl inversion in 1st speed | Bowl Jog push-button | Electromechanical or electric control panel | Transparent PMMA or stainless steel bowl cover | Discharge height 1400 mm or 1900 mm | Optional intermediate heights | LYNX for dough > 550% hydration | LYNX-R for stiffer dough > 450% hydration | Suitable for 10|12 hrs/day
Lynx Mixers,LYNX 200,Spiral Mixer with Hydraulic Lifter,2500,,200000,swiss roll,| Self-emptying spiral mixer line | Dough capacity: 200 kg | 2 speeds on spiral tool | Bowl inversion in 1st speed | Bowl Jog push-button | Electromechanical or electric control panel | Transparent PMMA or stainless steel bowl cover | Discharge height 1400 mm or 1900 mm | Optional intermediate heights | LYNX for dough > 550% hydration | LYNX-R for stiffer dough > 450% hydration | Suitable for 10|12 hrs/day
Lynx Mixers,LYNX 200,Spiral Mixer with Hydraulic Lifter,2500,,200000,swiss roll sheet,| Self-emptying spiral mixer line | Dough capacity: 200 kg | 2 speeds on spiral tool | Bowl inversion in 1st speed | Bowl Jog push-button | Electromechanical or electric control panel | Transparent PMMA or stainless steel bowl cover | Discharge height 1400 mm or 1900 mm | Optional intermediate heights | LYNX for dough > 550% hydration | LYNX-R for stiffer dough > 450% hydration | Suitable for 10|12 hrs/day
Lynx Mixers,LYNX 200,Spiral Mixer with Hydraulic Lifter,2500,,200000,tin bread,| Self-emptying spiral mixer line | Dough capacity: 200 kg | 2 speeds on spiral tool | Bowl inversion in 1st speed | Bowl Jog push-button | Electromechanical or electric control panel | Transparent PMMA or stainless steel bowl cover | Discharge height 1400 mm or 1900 mm | Optional intermediate heights | LYNX for dough > 550% hydration | LYNX-R for stiffer dough > 450% hydration | Suitable for 10|12 hrs/day
Lynx Mixers,LYNX 200,Spiral Mixer with Hydraulic Lifter,2500,,200000,viennese whirl,| Self-emptying spiral mixer line | Dough capacity: 200 kg | 2 speeds on spiral tool | Bowl inversion in 1st speed | Bowl Jog push-button | Electromechanical or electric control panel | Transparent PMMA or stainless steel bowl cover | Discharge height 1400 mm or 1900 mm | Optional intermediate heights | LYNX for dough > 550% hydration | LYNX-R for stiffer dough > 450% hydration | Suitable for 10|12 hrs/day
Lynx Mixers,LYNX 200,Spiral Mixer with Hydraulic Lifter,2500,,200000,white bread,| Self-emptying spiral mixer line | Dough capacity: 200 kg | 2 speeds on spiral tool | Bowl inversion in 1st speed | Bowl Jog push-button | Electromechanical or electric control panel | Transparent PMMA or stainless steel bowl cover | Discharge height 1400 mm or 1900 mm | Optional intermediate heights | LYNX for dough > 550% hydration | LYNX-R for stiffer dough > 450% hydration | Suitable for 10|12 hrs/day
Lynx Mixers,LYNX 200,Spiral Mixer with Hydraulic Lifter,2500,,200000,wirecut cookie,| Self-emptying spiral mixer line | Dough capacity: 200 kg | 2 speeds on spiral tool | Bowl inversion in 1st speed | Bowl Jog push-button | Electromechanical or electric control panel | Transparent PMMA or stainless steel bowl cover | Discharge height 1400 mm or 1900 mm | Optional intermediate heights | LYNX for dough > 550% hydration | LYNX-R for stiffer dough > 450% hydration | Suitable for 10|12 hrs/day
Lynx Mixers,LYNX 250,Spiral Mixer with Hydraulic Lifter,3125,,250000,atta cookie,| Self-emptying spiral mixer line | Dough capacity: 250 kg | 2 speeds on spiral tool | Bowl inversion in 1st speed | Bowl Jog push-button | Electromechanical or electric control panel | Transparent PMMA or stainless steel bowl cover | Discharge height 1400 mm or 1900 mm | Optional intermediate heights | LYNX for dough > 550% hydration | LYNX-R for stiffer dough > 450% hydration | Suitable for 10|12 hrs/day
Lynx Mixers,LYNX 250,Spiral Mixer with Hydraulic Lifter,3125,,250000,baguette,| Self-emptying spiral mixer line | Dough capacity: 250 kg | 2 speeds on spiral tool | Bowl inversion in 1st speed | Bowl Jog push-button | Electromechanical or electric control panel | Transparent PMMA or stainless steel bowl cover | Discharge height 1400 mm or 1900 mm | Optional intermediate heights | LYNX for dough > 550% hydration | LYNX-R for stiffer dough > 450% hydration | Suitable for 10|12 hrs/day
Lynx Mixers,LYNX 250,Spiral Mixer with Hydraulic Lifter,3125,,250000,banana cake,| Self-emptying spiral mixer line | Dough capacity: 250 kg | 2 speeds on spiral tool | Bowl inversion in 1st speed | Bowl Jog push-button | Electromechanical or electric control panel | Transparent PMMA or stainless steel bowl cover | Discharge height 1400 mm or 1900 mm | Optional intermediate heights | LYNX for dough > 550% hydration | LYNX-R for stiffer dough > 450% hydration | Suitable for 10|12 hrs/day
Lynx Mixers,LYNX 250,Spiral Mixer with Hydraulic Lifter,3125,,250000,barni cake,| Self-emptying spiral mixer line | Dough capacity: 250 kg | 2 speeds on spiral tool | Bowl inversion in 1st speed | Bowl Jog push-button | Electromechanical or electric control panel | Transparent PMMA or stainless steel bowl cover | Discharge height 1400 mm or 1900 mm | Optional intermediate heights | LYNX for dough > 550% hydration | LYNX-R for stiffer dough > 450% hydration | Suitable for 10|12 hrs/day
Lynx Mixers,LYNX 250,Spiral Mixer with Hydraulic Lifter,3125,,250000,battenberg cake,| Self-emptying spiral mixer line | Dough capacity: 250 kg | 2 speeds on spiral tool | Bowl inversion in 1st speed | Bowl Jog push-button | Electromechanical or electric control panel | Transparent PMMA or stainless steel bowl cover | Discharge height 1400 mm or 1900 mm | Optional intermediate heights | LYNX for dough > 550% hydration | LYNX-R for stiffer dough > 450% hydration | Suitable for 10|12 hrs/day
Lynx Mixers,LYNX 250,Spiral Mixer with Hydraulic Lifter,3125,,250000,bread loaf,| Self-emptying spiral mixer line | Dough capacity: 250 kg | 2 speeds on spiral tool | Bowl inversion in 1st speed | Bowl Jog push-button | Electromechanical or electric control panel | Transparent PMMA or stainless steel bowl cover | Discharge height 1400 mm or 1900 mm | Optional intermediate heights | LYNX for dough > 550% hydration | LYNX-R for stiffer dough > 450% hydration | Suitable for 10|12 hrs/day
Lynx Mixers,LYNX 250,Spiral Mixer with Hydraulic Lifter,3125,,250000,brioche,| Self-emptying spiral mixer line | Dough capacity: 250 kg | 2 speeds on spiral tool | Bowl inversion in 1st speed | Bowl Jog push-button | Electromechanical or electric control panel | Transparent PMMA or stainless steel bowl cover | Discharge height 1400 mm or 1900 mm | Optional intermediate heights | LYNX for dough > 550% hydration | LYNX-R for stiffer dough > 450% hydration | Suitable for 10|12 hrs/day
Lynx Mixers,LYNX 250,Spiral Mixer with Hydraulic Lifter,3125,,250000,brown bread,| Self-emptying spiral mixer line | Dough capacity: 250 kg | 2 speeds on spiral tool | Bowl inversion in 1st speed | Bowl Jog push-button | Electromechanical or electric control panel | Transparent PMMA or stainless steel bowl cover | Discharge height 1400 mm or 1900 mm | Optional intermediate heights | LYNX for dough > 550% hydration | LYNX-R for stiffer dough > 450% hydration | Suitable for 10|12 hrs/day
Lynx Mixers,LYNX 250,Spiral Mixer with Hydraulic Lifter,3125,,250000,bun,| Self-emptying spiral mixer line | Dough capacity: 250 kg | 2 speeds on spiral tool | Bowl inversion in 1st speed | Bowl Jog push-button | Electromechanical or electric control panel | Transparent PMMA or stainless steel bowl cover | Discharge height 1400 mm or 1900 mm | Optional intermediate heights | LYNX for dough > 550% hydration | LYNX-R for stiffer dough > 450% hydration | Suitable for 10|12 hrs/day
Lynx Mixers,LYNX 250,Spiral Mixer with Hydraulic Lifter,3125,,250000,burger bun,| Self-emptying spiral mixer line | Dough capacity: 250 kg | 2 speeds on spiral tool | Bowl inversion in 1st speed | Bowl Jog push-button | Electromechanical or electric control panel | Transparent PMMA or stainless steel bowl cover | Discharge height 1400 mm or 1900 mm | Optional intermediate heights | LYNX for dough > 550% hydration | LYNX-R for stiffer dough > 450% hydration | Suitable for 10|12 hrs/day
Lynx Mixers,LYNX 250,Spiral Mixer with Hydraulic Lifter,3125,,250000,butter cookie,| Self-emptying spiral mixer line | Dough capacity: 250 kg | 2 speeds on spiral tool | Bowl inversion in 1st speed | Bowl Jog push-button | Electromechanical or electric control panel | Transparent PMMA or stainless steel bowl cover | Discharge height 1400 mm or 1900 mm | Optional intermediate heights | LYNX for dough > 550% hydration | LYNX-R for stiffer dough > 450% hydration | Suitable for 10|12 hrs/day
Lynx Mixers,LYNX 250,Spiral Mixer with Hydraulic Lifter,3125,,250000,carrot cake,| Self-emptying spiral mixer line | Dough capacity: 250 kg | 2 speeds on spiral tool | Bowl inversion in 1st speed | Bowl Jog push-button | Electromechanical or electric control panel | Transparent PMMA or stainless steel bowl cover | Discharge height 1400 mm or 1900 mm | Optional intermediate heights | LYNX for dough > 550% hydration | LYNX-R for stiffer dough > 450% hydration | Suitable for 10|12 hrs/day
Lynx Mixers,LYNX 250,Spiral Mixer with Hydraulic Lifter,3125,,250000,checkered cookie,| Self-emptying spiral mixer line | Dough capacity: 250 kg | 2 speeds on spiral tool | Bowl inversion in 1st speed | Bowl Jog push-button | Electromechanical or electric control panel | Transparent PMMA or stainless steel bowl cover | Discharge height 1400 mm or 1900 mm | Optional intermediate heights | LYNX for dough > 550% hydration | LYNX-R for stiffer dough > 450% hydration | Suitable for 10|12 hrs/day
Lynx Mixers,LYNX 250,Spiral Mixer with Hydraulic Lifter,3125,,250000,choco-filled cookie,| Self-emptying spiral mixer line | Dough capacity: 250 kg | 2 speeds on spiral tool | Bowl inversion in 1st speed | Bowl Jog push-button | Electromechanical or electric control panel | Transparent PMMA or stainless steel bowl cover | Discharge height 1400 mm or 1900 mm | Optional intermediate heights | LYNX for dough > 550% hydration | LYNX-R for stiffer dough > 450% hydration | Suitable for 10|12 hrs/day
Lynx Mixers,LYNX 250,Spiral Mixer with Hydraulic Lifter,3125,,250000,coconut biscuit,| Self-emptying spiral mixer line | Dough capacity: 250 kg | 2 speeds on spiral tool | Bowl inversion in 1st speed | Bowl Jog push-button | Electromechanical or electric control panel | Transparent PMMA or stainless steel bowl cover | Discharge height 1400 mm or 1900 mm | Optional intermediate heights | LYNX for dough > 550% hydration | LYNX-R for stiffer dough > 450% hydration | Suitable for 10|12 hrs/day
Lynx Mixers,LYNX 250,Spiral Mixer with Hydraulic Lifter,3125,,250000,cream filled muffin,| Self-emptying spiral mixer line | Dough capacity: 250 kg | 2 speeds on spiral tool | Bowl inversion in 1st speed | Bowl Jog push-button | Electromechanical or electric control panel | Transparent PMMA or stainless steel bowl cover | Discharge height 1400 mm or 1900 mm | Optional intermediate heights | LYNX for dough > 550% hydration | LYNX-R for stiffer dough > 450% hydration | Suitable for 10|12 hrs/day
Lynx Mixers,LYNX 250,Spiral Mixer with Hydraulic Lifter,3125,,250000,cream roll,| Self-emptying spiral mixer line | Dough capacity: 250 kg | 2 speeds on spiral tool | Bowl inversion in 1st speed | Bowl Jog push-button | Electromechanical or electric control panel | Transparent PMMA or stainless steel bowl cover | Discharge height 1400 mm or 1900 mm | Optional intermediate heights | LYNX for dough > 550% hydration | LYNX-R for stiffer dough > 450% hydration | Suitable for 10|12 hrs/day
Lynx Mixers,LYNX 250,Spiral Mixer with Hydraulic Lifter,3125,,250000,croissant,| Self-emptying spiral mixer line | Dough capacity: 250 kg | 2 speeds on spiral tool | Bowl inversion in 1st speed | Bowl Jog push-button | Electromechanical or electric control panel | Transparent PMMA or stainless steel bowl cover | Discharge height 1400 mm or 1900 mm | Optional intermediate heights | LYNX for dough > 550% hydration | LYNX-R for stiffer dough > 450% hydration | Suitable for 10|12 hrs/day
Lynx Mixers,LYNX 250,Spiral Mixer with Hydraulic Lifter,3125,,250000,cup cake,| Self-emptying spiral mixer line | Dough capacity: 250 kg | 2 speeds on spiral tool | Bowl inversion in 1st speed | Bowl Jog push-button | Electromechanical or electric control panel | Transparent PMMA or stainless steel bowl cover | Discharge height 1400 mm or 1900 mm | Optional intermediate heights | LYNX for dough > 550% hydration | LYNX-R for stiffer dough > 450% hydration | Suitable for 10|12 hrs/day
Lynx Mixers,LYNX 250,Spiral Mixer with Hydraulic Lifter,3125,,250000,danish cookie,| Self-emptying spiral mixer line | Dough capacity: 250 kg | 2 speeds on spiral tool | Bowl inversion in 1st speed | Bowl Jog push-button | Electromechanical or electric control panel | Transparent PMMA or stainless steel bowl cover | Discharge height 1400 mm or 1900 mm | Optional intermediate heights | LYNX for dough > 550% hydration | LYNX-R for stiffer dough > 450% hydration | Suitable for 10|12 hrs/day
Lynx Mixers,LYNX 250,Spiral Mixer with Hydraulic Lifter,3125,,250000,date bar cookie,| Self-emptying spiral mixer line | Dough capacity: 250 kg | 2 speeds on spiral tool | Bowl inversion in 1st speed | Bowl Jog push-button | Electromechanical or electric control panel | Transparent PMMA or stainless steel bowl cover | Discharge height 1400 mm or 1900 mm | Optional intermediate heights | LYNX for dough > 550% hydration | LYNX-R for stiffer dough > 450% hydration | Suitable for 10|12 hrs/day
Lynx Mixers,LYNX 250,Spiral Mixer with Hydraulic Lifter,3125,,250000,dinner roll,| Self-emptying spiral mixer line | Dough capacity: 250 kg | 2 speeds on spiral tool | Bowl inversion in 1st speed | Bowl Jog push-button | Electromechanical or electric control panel | Transparent PMMA or stainless steel bowl cover | Discharge height 1400 mm or 1900 mm | Optional intermediate heights | LYNX for dough > 550% hydration | LYNX-R for stiffer dough > 450% hydration | Suitable for 10|12 hrs/day
Lynx Mixers,LYNX 250,Spiral Mixer with Hydraulic Lifter,3125,,250000,donut,| Self-emptying spiral mixer line | Dough capacity: 250 kg | 2 speeds on spiral tool | Bowl inversion in 1st speed | Bowl Jog push-button | Electromechanical or electric control panel | Transparent PMMA or stainless steel bowl cover | Discharge height 1400 mm or 1900 mm | Optional intermediate heights | LYNX for dough > 550% hydration | LYNX-R for stiffer dough > 450% hydration | Suitable for 10|12 hrs/day
Lynx Mixers,LYNX 250,Spiral Mixer with Hydraulic Lifter,3125,,250000,drop cookie,| Self-emptying spiral mixer line | Dough capacity: 250 kg | 2 speeds on spiral tool | Bowl inversion in 1st speed | Bowl Jog push-button | Electromechanical or electric control panel | Transparent PMMA or stainless steel bowl cover | Discharge height 1400 mm or 1900 mm | Optional intermediate heights | LYNX for dough > 550% hydration | LYNX-R for stiffer dough > 450% hydration | Suitable for 10|12 hrs/day
Lynx Mixers,LYNX 250,Spiral Mixer with Hydraulic Lifter,3125,,250000,eclair,| Self-emptying spiral mixer line | Dough capacity: 250 kg | 2 speeds on spiral tool | Bowl inversion in 1st speed | Bowl Jog push-button | Electromechanical or electric control panel | Transparent PMMA or stainless steel bowl cover | Discharge height 1400 mm or 1900 mm | Optional intermediate heights | LYNX for dough > 550% hydration | LYNX-R for stiffer dough > 450% hydration | Suitable for 10|12 hrs/day
Lynx Mixers,LYNX 250,Spiral Mixer with Hydraulic Lifter,3125,,250000,finger cake,| Self-emptying spiral mixer line | Dough capacity: 250 kg | 2 speeds on spiral tool | Bowl inversion in 1st speed | Bowl Jog push-button | Electromechanical or electric control panel | Transparent PMMA or stainless steel bowl cover | Discharge height 1400 mm or 1900 mm | Optional intermediate heights | LYNX for dough > 550% hydration | LYNX-R for stiffer dough > 450% hydration | Suitable for 10|12 hrs/day
Lynx Mixers,LYNX 250,Spiral Mixer with Hydraulic Lifter,3125,,250000,fruit bun,| Self-emptying spiral mixer line | Dough capacity: 250 kg | 2 speeds on spiral tool | Bowl inversion in 1st speed | Bowl Jog push-button | Electromechanical or electric control panel | Transparent PMMA or stainless steel bowl cover | Discharge height 1400 mm or 1900 mm | Optional intermediate heights | LYNX for dough > 550% hydration | LYNX-R for stiffer dough > 450% hydration | Suitable for 10|12 hrs/day
Lynx Mixers,LYNX 250,Spiral Mixer with Hydraulic Lifter,3125,,250000,fruit rusk,| Self-emptying spiral mixer line | Dough capacity: 250 kg | 2 speeds on spiral tool | Bowl inversion in 1st speed | Bowl Jog push-button | Electromechanical or electric control panel | Transparent PMMA or stainless steel bowl cover | Discharge height 1400 mm or 1900 mm | Optional intermediate heights | LYNX for dough > 550% hydration | LYNX-R for stiffer dough > 450% hydration | Suitable for 10|12 hrs/day
Lynx Mixers,LYNX 250,Spiral Mixer with Hydraulic Lifter,3125,,250000,hamburger bun,| Self-emptying spiral mixer line | Dough capacity: 250 kg | 2 speeds on spiral tool | Bowl inversion in 1st speed | Bowl Jog push-button | Electromechanical or electric control panel | Transparent PMMA or stainless steel bowl cover | Discharge height 1400 mm or 1900 mm | Optional intermediate heights | LYNX for dough > 550% hydration | LYNX-R for stiffer dough > 450% hydration | Suitable for 10|12 hrs/day
Lynx Mixers,LYNX 250,Spiral Mixer with Hydraulic Lifter,3125,,250000,hot dog,| Self-emptying spiral mixer line | Dough capacity: 250 kg | 2 speeds on spiral tool | Bowl inversion in 1st speed | Bowl Jog push-button | Electromechanical or electric control panel | Transparent PMMA or stainless steel bowl cover | Discharge height 1400 mm or 1900 mm | Optional intermediate heights | LYNX for dough > 550% hydration | LYNX-R for stiffer dough > 450% hydration | Suitable for 10|12 hrs/day
Lynx Mixers,LYNX 250,Spiral Mixer with Hydraulic Lifter,3125,,250000,jeera butter,| Self-emptying spiral mixer line | Dough capacity: 250 kg | 2 speeds on spiral tool | Bowl inversion in 1st speed | Bowl Jog push-button | Electromechanical or electric control panel | Transparent PMMA or stainless steel bowl cover | Discharge height 1400 mm or 1900 mm | Optional intermediate heights | LYNX for dough > 550% hydration | LYNX-R for stiffer dough > 450% hydration | Suitable for 10|12 hrs/day
Lynx Mixers,LYNX 250,Spiral Mixer with Hydraulic Lifter,3125,,250000,jeera rusk,| Self-emptying spiral mixer line | Dough capacity: 250 kg | 2 speeds on spiral tool | Bowl inversion in 1st speed | Bowl Jog push-button | Electromechanical or electric control panel | Transparent PMMA or stainless steel bowl cover | Discharge height 1400 mm or 1900 mm | Optional intermediate heights | LYNX for dough > 550% hydration | LYNX-R for stiffer dough > 450% hydration | Suitable for 10|12 hrs/day
Lynx Mixers,LYNX 250,Spiral Mixer with Hydraulic Lifter,3125,,250000,khari,| Self-emptying spiral mixer line | Dough capacity: 250 kg | 2 speeds on spiral tool | Bowl inversion in 1st speed | Bowl Jog push-button | Electromechanical or electric control panel | Transparent PMMA or stainless steel bowl cover | Discharge height 1400 mm or 1900 mm | Optional intermediate heights | LYNX for dough > 550% hydration | LYNX-R for stiffer dough > 450% hydration | Suitable for 10|12 hrs/day
Lynx Mixers,LYNX 250,Spiral Mixer with Hydraulic Lifter,3125,,250000,kulcha,| Self-emptying spiral mixer line | Dough capacity: 250 kg | 2 speeds on spiral tool | Bowl inversion in 1st speed | Bowl Jog push-button | Electromechanical or electric control panel | Transparent PMMA or stainless steel bowl cover | Discharge height 1400 mm or 1900 mm | Optional intermediate heights | LYNX for dough > 550% hydration | LYNX-R for stiffer dough > 450% hydration | Suitable for 10|12 hrs/day
Lynx Mixers,LYNX 250,Spiral Mixer with Hydraulic Lifter,3125,,250000,ladi pav,| Self-emptying spiral mixer line | Dough capacity: 250 kg | 2 speeds on spiral tool | Bowl inversion in 1st speed | Bowl Jog push-button | Electromechanical or electric control panel | Transparent PMMA or stainless steel bowl cover | Discharge height 1400 mm or 1900 mm | Optional intermediate heights | LYNX for dough > 550% hydration | LYNX-R for stiffer dough > 450% hydration | Suitable for 10|12 hrs/day
Lynx Mixers,LYNX 250,Spiral Mixer with Hydraulic Lifter,3125,,250000,long bun,| Self-emptying spiral mixer line | Dough capacity: 250 kg | 2 speeds on spiral tool | Bowl inversion in 1st speed | Bowl Jog push-button | Electromechanical or electric control panel | Transparent PMMA or stainless steel bowl cover | Discharge height 1400 mm or 1900 mm | Optional intermediate heights | LYNX for dough > 550% hydration | LYNX-R for stiffer dough > 450% hydration | Suitable for 10|12 hrs/day
Lynx Mixers,LYNX 250,Spiral Mixer with Hydraulic Lifter,3125,,250000,long drop cookie,| Self-emptying spiral mixer line | Dough capacity: 250 kg | 2 speeds on spiral tool | Bowl inversion in 1st speed | Bowl Jog push-button | Electromechanical or electric control panel | Transparent PMMA or stainless steel bowl cover | Discharge height 1400 mm or 1900 mm | Optional intermediate heights | LYNX for dough > 550% hydration | LYNX-R for stiffer dough > 450% hydration | Suitable for 10|12 hrs/day
Lynx Mixers,LYNX 250,Spiral Mixer with Hydraulic Lifter,3125,,250000,macaron,| Self-emptying spiral mixer line | Dough capacity: 250 kg | 2 speeds on spiral tool | Bowl inversion in 1st speed | Bowl Jog push-button | Electromechanical or electric control panel | Transparent PMMA or stainless steel bowl cover | Discharge height 1400 mm or 1900 mm | Optional intermediate heights | LYNX for dough > 550% hydration | LYNX-R for stiffer dough > 450% hydration | Suitable for 10|12 hrs/day
Lynx Mixers,LYNX 250,Spiral Mixer with Hydraulic Lifter,3125,,250000,muffin,| Self-emptying spiral mixer line | Dough capacity: 250 kg | 2 speeds on spiral tool | Bowl inversion in 1st speed | Bowl Jog push-button | Electromechanical or electric control panel | Transparent PMMA or stainless steel bowl cover | Discharge height 1400 mm or 1900 mm | Optional intermediate heights | LYNX for dough > 550% hydration | LYNX-R for stiffer dough > 450% hydration | Suitable for 10|12 hrs/day
Lynx Mixers,LYNX 250,Spiral Mixer with Hydraulic Lifter,3125,,250000,neapolitan cookie,| Self-emptying spiral mixer line | Dough capacity: 250 kg | 2 speeds on spiral tool | Bowl inversion in 1st speed | Bowl Jog push-button | Electromechanical or electric control panel | Transparent PMMA or stainless steel bowl cover | Discharge height 1400 mm or 1900 mm | Optional intermediate heights | LYNX for dough > 550% hydration | LYNX-R for stiffer dough > 450% hydration | Suitable for 10|12 hrs/day
Lynx Mixers,LYNX 250,Spiral Mixer with Hydraulic Lifter,3125,,250000,pizza base,| Self-emptying spiral mixer line | Dough capacity: 250 kg | 2 speeds on spiral tool | Bowl inversion in 1st speed | Bowl Jog push-button | Electromechanical or electric control panel | Transparent PMMA or stainless steel bowl cover | Discharge height 1400 mm or 1900 mm | Optional intermediate heights | LYNX for dough > 550% hydration | LYNX-R for stiffer dough > 450% hydration | Suitable for 10|12 hrs/day
Lynx Mixers,LYNX 250,Spiral Mixer with Hydraulic Lifter,3125,,250000,plum cake,| Self-emptying spiral mixer line | Dough capacity: 250 kg | 2 speeds on spiral tool | Bowl inversion in 1st speed | Bowl Jog push-button | Electromechanical or electric control panel | Transparent PMMA or stainless steel bowl cover | Discharge height 1400 mm or 1900 mm | Optional intermediate heights | LYNX for dough > 550% hydration | LYNX-R for stiffer dough > 450% hydration | Suitable for 10|12 hrs/day
Lynx Mixers,LYNX 250,Spiral Mixer with Hydraulic Lifter,3125,,250000,puff pastry,| Self-emptying spiral mixer line | Dough capacity: 250 kg | 2 speeds on spiral tool | Bowl inversion in 1st speed | Bowl Jog push-button | Electromechanical or electric control panel | Transparent PMMA or stainless steel bowl cover | Discharge height 1400 mm or 1900 mm | Optional intermediate heights | LYNX for dough > 550% hydration | LYNX-R for stiffer dough > 450% hydration | Suitable for 10|12 hrs/day
